Date,Actual,Prediction
2020-03-30,879.0,6051.890565866037
2020-03-31,926.0,6499.528166987333
2020-04-01,1000.0,6965.030512555333
2020-04-02,1049.0,7448.000444118374
2020-04-03,1114.0,7947.969129477618
2020-04-04,1189.0,8464.398457061621
2020-04-05,1309.0,8996.683919028163
2020-04-06,1375.0,9544.157947092976
2020-04-07,1481.0,10106.093661328454
2020-04-08,1623.0,10681.70898907122
2020-04-09,1910.0,11270.171108635841
2020-04-10,2108.0,11870.601170750204
2020-04-11,2299.0,12482.079249495473
2020-04-12,2532.0,13103.649474027181
2020-04-13,2918.0,13734.32529244699
2020-04-14,3252.0,14373.094819848773
2020-04-15,3699.0,15018.926223737119
2020-04-16,4427.0,15670.773101664157
2020-04-17,5050.0,16327.579808000892
2020-04-18,5992.0,16988.28668919993
2020-04-19,6588.0,17651.835189662677
2020-04-20,8014.0,18317.172793341175
2020-04-21,9125.0,18983.25776942831
2020-04-22,10141.0,19649.063693866887
2020-04-23,11178.0,20313.583721886716
2020-04-24,12075.0,20975.834590310624
2020-04-25,12693.0,21634.860331909327
2020-04-26,13624.0,22289.735687588767
2020-04-27,14423.0,22939.56920562467
2020-04-28,14951.0,23583.506020480192
2020-04-29,15641.0,24220.73030692745
2020-04-30,16169.0,24850.46740821158
2020-05-01,17101.0,25471.98563982918
2020-05-02,17548.0,26084.59777312008
2020-05-03,18205.0,26687.66220528131
2020-05-04,18778.0,27280.583824592995
2020-05-05,19410.0,27862.814581592847
2020-05-06,20198.0,28433.853778644647
2020-05-07,20939.0,28993.248091818143
2020-05-08,21707.0,29540.59134023533
2020-05-09,22460.0,30075.52401904573
2020-05-10,23336.0,30597.73261298213
2020-05-11,23822.0,31106.948708022916
2020-05-12,24671.0,31602.947919063576
2020-05-13,25346.0,32085.548651687586
2020-05-14,26098.0,32554.610716140884
2020-05-15,26891.0,33010.03381146767
2020-05-16,27356.0,33451.75589747455
2020-05-17,28038.0,33879.75147176835
2020-05-18,28343.0,34294.029768577195
2020-05-19,28794.0,34694.632895428265
2020-05-20,29364.0,35081.633923034155
2020-05-21,29812.0,35455.13494294858
2020-05-22,30426.0,35815.26510670144
2020-05-23,31068.0,36162.178659230754
2020-05-24,31616.0,36496.05297850262
2020-05-25,31960.0,36817.086632264465
2020-05-26,32343.0,37125.49746192081
2020-05-27,32876.0,37421.52070256301
2020-05-28,33249.0,37705.40714723828
2020-05-29,33860.0,37977.421362608795
2020-05-30,34366.0,38237.83996224452
2020-05-31,34884.0,38486.94994291207
2020-06-01,35292.0,38725.04708837658
2020-06-02,35836.0,38952.43444442636
2020-06-03,36405.0,39169.42086806321
2020-06-04,36922.0,39376.319653081395
2020-06-05,37183.0,39573.4472335836
2020-06-06,37527.0,39761.121966354964
2020-06-07,37910.0,39939.6629924394
2020-06-08,38296.0,40109.38917773359
2020-06-09,38514.0,40270.61813193361
2020-06-10,38965.0,40423.66530473752
2020-06-11,39387.0,40568.84315782312
2020-06-12,39850.0,40706.460410779335
2020-06-13,40197.0,40836.82135887596
2020-06-14,40604.0,40960.225260302504
2020-06-15,40818.0,41076.965790294365
2020-06-16,40969.0,41187.330559388225
2020-06-17,41216.0,41291.60069291027
2020-06-18,41473.0,41390.050468692665
2020-06-19,41615.0,41482.947009938194
2020-06-20,41833.0,41570.550030105136
2020-06-21,42095.0,41653.111626662256
2020-06-22,42313.0,41730.87612056396
2020-06-23,42432.0,41804.07993831943
2020-06-24,42623.0,41872.95153356863
2020-06-25,42736.0,41937.71134513649
2020-06-26,42955.0,41998.57178860774
2020-06-27,43246.0,42055.73727854879
2020-06-28,43459.0,42109.40427859811
2020-06-29,43661.0,42159.76137674888
2020-06-30,43907.0,42206.9893832593
2020-07-01,44122.0,42251.26144874029
2020-07-02,44310.0,42292.74320009122
2020-07-03,44479.0,42331.59289207784
2020-07-04,44664.0,42367.96157246802
2020-07-05,44800.0,42401.99325877024
2020-07-06,44983.0,42433.82512474061
2020-07-07,45140.0,42463.587694949994
2020-07-08,45298.0,42491.40504582324
2020-07-09,45423.0,42517.39501168241
2020-07-10,45614.0,42541.66939444026
2020-07-11,45783.0,42564.334175704105
2020-07-12,45961.0,42585.48973015773
2020-07-13,46283.0,42605.23103919209
2020-07-14,46630.0,42623.64790385676
2020-07-15,46878.0,42640.825156297455
2020-07-16,47126.0,42656.84286893432
2020-07-17,47453.0,42671.77656072303
2020-07-18,47655.0,42685.69739991717
2020-07-19,47912.0,42698.67240282865
2020-07-20,48035.0,42710.76462815051
2020-07-21,48434.0,42722.0333664731
2020-07-22,48744.0,42732.53432468513
2020-07-23,49098.0,42742.31980500562
2020-07-24,49375.0,42751.43887844629
2020-07-25,49888.0,42759.937552549345
2020-07-26,50369.0,42767.85893328931
2020-07-27,50838.0,42775.243381067
2020-07-28,51197.0,42782.12866075865
2020-07-29,51531.0,42788.55008581414
2020-07-30,51809.0,42794.540656429184
2020-07-31,52205.0,42800.131191838285
2020-08-01,52512.0,42805.35045679982
2020-08-02,52825.0,42810.22528236426
2020-08-03,53051.0,42814.78068103099
2020-08-04,53346.0,42819.039956416986
2020-08-05,54254.0,42823.02480756973
2020-08-06,54555.0,42826.755428070304
2020-08-07,54797.0,42830.25060007729
2020-08-08,54929.0,42833.52778347257
2020-08-09,55104.0,42836.603200271464
2020-08-10,55292.0,42839.491914467035
2020-08-11,55353.0,42842.20790747782
2020-08-12,55395.0,42844.7641493712
2020-08-13,55497.0,42847.17266603408
2020-08-14,55580.0,42849.44460246332
2020-08-15,55661.0,42851.59028234397
2020-08-16,55747.0,42853.61926408521
2020-08-17,55838.0,42855.540393477466
2020-08-18,55938.0,42857.36185313338
2020-08-19,56031.0,42859.09120887085
2020-08-20,,42860.73545319119
2020-08-21,,42862.301046003435
