Date,Actual,Prediction
2020-05-26,150793.0,101714.22379020677
2020-05-27,158086.0,110081.10209492785
2020-05-28,165386.0,118894.11131567428
2020-05-29,173491.0,128158.25896078453
2020-05-30,181827.0,137877.37690469608
2020-05-31,190609.0,148054.08684018694
2020-06-01,198370.0,158689.77250657426
2020-06-02,207191.0,169784.5588312613
2020-06-03,216824.0,181337.29806159623
2020-06-04,226713.0,193345.562904716
2020-06-05,236184.0,205805.6466355219
2020-06-06,246622.0,218712.57007768983
2020-06-07,257486.0,232060.09531015516
2020-06-08,265928.0,245840.7459022509
2020-06-09,276146.0,260045.8334349978
2020-06-10,286605.0,274665.49002422206
2020-06-11,297535.0,289688.70652349346
2020-06-12,308993.0,305103.3760514693
2020-06-13,320922.0,320896.3424592692
2020-06-14,332424.0,337053.4533290109
2020-06-15,343091.0,353559.6170746652
2020-06-16,354065.0,370398.86370087054
2020-06-17,366946.0,387554.4087642215
2020-06-18,380532.0,405008.72007467283
2020-06-19,395048.0,422743.5866719358
2020-06-20,410451.0,440740.189612882
2020-06-21,425282.0,458979.17411077936
2020-06-22,440215.0,477440.7225754571
2020-06-23,456183.0,496104.6281149126
2020-06-24,473105.0,514950.3680731962
2020-06-25,490401.0,533957.1771963411
2020-06-26,508953.0,553104.1200373129
2020-06-27,528859.0,572370.162232199
2020-06-28,548318.0,591734.2403027752
2020-06-29,566840.0,611175.3296649389
2020-06-30,585481.0,630672.510547936
2020-07-01,604641.0,650205.0315556224
2020-07-02,625544.0,669752.3706278333
2020-07-03,648315.0,689294.2931871334
2020-07-04,673165.0,708810.9072834306
2020-07-05,697413.0,728282.715576042
2020-07-06,719664.0,747690.6640195096
2020-07-07,742417.0,767016.187145631
2020-07-08,767296.0,786241.2498596183
2020-07-09,793802.0,805348.385692839
2020-07-10,820916.0,824320.7314781792
2020-07-11,849522.0,843142.0584364408
2020-07-12,878254.0,861796.7996834195
2020-07-13,906752.0,880270.0741871638
2020-07-14,936181.0,898547.7072234503
2020-07-15,968857.0,916616.2473945911
2020-07-16,1003832.0,934462.9802923321
2020-07-17,1039084.0,952075.9388998034
2020-07-18,1077781.0,969443.9108401537
2020-07-19,1118206.0,986556.4425907672
2020-07-20,,1003403.8407917524
2020-07-21,,1019977.1707857766
2020-07-22,,1036268.252533318
2020-07-23,,1052269.654053109
2020-07-24,,1067974.6825419124
2020-07-25,,1083377.3733309915
2020-07-26,,1098472.4768386395
2020-07-27,,1113255.4436791034
2020-07-28,,1127722.4080881483
2020-07-29,,1141870.169824535
2020-07-30,,1155696.1747047673
2020-07-31,,1169198.49392585
2020-08-01,,1182375.8023273766
2020-08-02,,1195227.3557402825
2020-08-03,,1207752.9675649852
2020-08-04,,1219952.984716559
2020-08-05,,1231828.2630690865
2020-08-06,,1243380.1425254408
2020-08-07,,1254610.4218326102
2020-08-08,,1265521.3332562323
2020-08-09,,1276115.5172214836
2020-08-10,,1286395.9970207026
2020-08-11,,1296366.1536814114
2020-08-12,,1306029.701081527
2020-08-13,,1315390.6613918615
2020-08-14,,1324453.3409191854
2020-08-15,,1333222.3064165884
2020-08-16,,1341702.3619212818
2020-08-17,,1349898.5261737234
2020-08-18,,1357816.0106656898
2020-08-19,,1365460.1983590121
2020-08-20,,1372836.6231109377
2020-08-21,,1379950.949836531
2020-08-22,,1386808.9554333347
2020-08-23,,1393416.5104884605
2020-08-24,,1399779.5617835568
2020-08-25,,1405904.115608712
2020-08-26,,1411796.221892065
2020-08-27,,1417461.9591480948
2020-08-28,,1422907.4202438889
2020-08-29,,1428138.6989793715
2020-08-30,,1433161.8774743725
2020-08-31,,1437983.0143526439
2020-09-01,,1442608.133710366
2020-09-02,,1447043.2148543952
2020-09-03,,1451294.18279347
2020-09-04,,1455366.8994637497
2020-09-05,,1459267.1556685276
2020-09-06,,1463000.6637105276
2020-09-07,,1466573.0506940677
2020-09-08,,1469989.8524734047
2020-09-09,,1473256.5082227604
2020-09-10,,1476378.35560294
2020-09-11,,1479360.6264989912
2020-09-12,,1482208.443303041
2020-09-13,,1484926.8157162932
2020-09-14,,1487520.638044136
2020-09-15,,1489994.6869583677
2020-09-16,,1492353.6197007725
2020-09-17,,1494601.9727025281
2020-09-18,,1496744.1605943283
2020-09-19,,1498784.4755825372
2020-09-20,,1500727.0871672384
2020-09-21,,1502576.0421785782
2020-09-22,,1504335.2651085018
2020-09-23,,1506008.5587156022
2020-09-24,,1507599.604881581
2020-09-25,,1509111.9656984971
2020-09-26,,1510549.084766844
2020-09-27,,1511914.2886852142
2020-09-28,,1513210.7887131819
2020-09-29,,1514441.6825897978
2020-09-30,,1515609.9564909684
2020-10-01,,1516718.4871097787
2020-10-02,,1517770.0438446493
2020-10-03,,1518767.2910810376
2020-10-04,,1519712.7905531882
2020-10-05,,1520609.0037732366
2020-10-06,,1521458.2945157317
2020-10-07,,1522262.9313464172
2020-10-08,,1523025.090184845
2020-10-09,,1523746.8568910798
2020-10-10,,1524430.229867522
2020-10-11,,1525077.12266746
2020-10-12,,1525689.366602676
2020-10-13,,1526268.7133430091
2020-10-14,,1526816.8375014146
2020-10-15,,1527335.339198596
2020-10-16,,1527825.7466018302
2020-10-17,,1528289.5184331613
2020-10-18,,1528728.0464425925
2020-10-19,,1529142.6578423933
2020-10-20,,1529534.617699046
2020-10-21,,1529905.1312798741
2020-10-22,,1530255.3463515916
2020-10-23,,1530586.3554286396
2020-10-24,,1530899.197969256
2020-10-25,,1531194.8625177671
2020-10-26,,1531474.2887917329
2020-10-27,,1531738.3697129567
2020-10-28,,1531987.9533815542
2020-10-29,,1532223.844992594
2020-10-30,,1532446.8086949503
2020-10-31,,1532657.5693922937
2020-11-01,,1532856.814486273
2020-11-02,,1533045.1955621468
2020-11-03,,1533223.3300172405
2020-11-04,,1533391.8026327773
2020-11-05,,1533551.167089734
2020-11-06,,1533701.9474294812
2020-11-07,,1533844.6394600829
2020-11-08,,1533979.712109212
2020-11-09,,1534107.6087246805
2020-11-10,,1534228.748323727
2020-11-11,,1534343.5267921537
2020-11-12,,1534452.3180345532
2020-11-13,,1534555.47507684
2020-11-14,,1534653.3311223665
2020-11-15,,1534746.2005628878
2020-11-16,,1534834.3799457238
2020-11-17,,1534918.1488984043
